E_minus_EF_eV,E_eV,DOS_original,DOS_nueva
1.828000000000003,24.19,0.4369,0.43397030440314793
1.833000000000002,24.195,0.4405,0.44756928568277565
1.838000000000001,24.2,0.4441,0.4381952373553551
1.843,24.205,0.4477,0.4597065190007203
1.8480000000000025,24.21,0.4513,0.4513376200138292
1.8530000000000015,24.215,0.455,0.46053340059976106
1.8580000000000005,24.22,0.4586,0.4584945042785723
1.863000000000003,24.225,0.4623,0.46432273454716
1.868000000000002,24.23,0.466,0.45748423546665595
1.873000000000001,24.235,0.4697,0.47046508152116473
1.8780000000000001,24.24,0.4734,0.47123208682318024
1.8830000000000027,24.245,0.477,0.47843656127217
1.8880000000000017,24.25,0.4807,0.47240342738571783
1.8930000000000007,24.255,0.4844,0.4726949446926793
1.8980000000000032,24.26,0.488,0.4755728132850872
1.9030000000000022,24.265,0.4917,0.47898375091166817
1.9080000000000013,24.27,0.4953,0.49420282096971835
1.9130000000000003,24.275,0.4989,0.512858076506444
1.9180000000000028,24.28,0.5025,0.49469814838801696
1.9230000000000018,24.285,0.5061,0.4918420908457488
1.9280000000000008,24.29,0.5096,0.5225100916440758
1.9330000000000034,24.295,0.5131,0.5069565744158682
1.9380000000000024,24.3,0.5165,0.5136811855702865
1.9430000000000014,24.305,0.5199,0.5048864867687969
1.9480000000000004,24.31,0.5233,0.5079967472227849
1.953000000000003,24.315,0.5266,0.5348277807137317
1.958000000000002,24.32,0.5299,0.5275190912843223
1.963000000000001,24.325,0.5331,0.5342687524368547
1.968,24.33,0.5363,0.5430155223799797
1.9730000000000025,24.335,0.5394,0.5470084445723673
1.9780000000000015,24.34,0.5425,0.5348243945973401
1.9830000000000005,24.345,0.5455,0.5419021759468854
1.988000000000003,24.35,0.5484,0.5399714120192376
1.993000000000002,24.355,0.5513,0.5370103943147658
1.998000000000001,24.36,0.554,0.5461351305171112
2.003,24.365,0.5568,0.5607578529375877
2.0080000000000027,24.37,0.5594,0.5450918948078828
2.0130000000000017,24.375,0.562,0.5549144406639404
2.0180000000000007,24.38,0.5645,0.5600472152449693
2.0230000000000032,24.385,0.567,0.5816124751457843
2.0280000000000022,24.39,0.5693,0.560304369723736
2.0330000000000013,24.395,0.5716,0.5862215532969918
2.0380000000000003,24.4,0.5738,0.566636678077768
2.043000000000003,24.405,0.576,0.5660130191605814
2.048000000000002,24.41,0.578,0.5741488507625931
2.053000000000001,24.415,0.58,0.5788913661498234
2.0580000000000034,24.42,0.5819,0.5715096180986492
2.0630000000000024,24.425,0.5838,0.5903919801390612
2.0680000000000014,24.43,0.5856,0.5840748700565762
2.0730000000000004,24.435,0.5873,0.5927993195005884
2.078000000000003,24.44,0.5889,0.6028851300999045
2.083000000000002,24.445,0.5904,0.5816839277406347
2.088000000000001,24.45,0.5919,0.590965089611615
2.093,24.455,0.5934,0.5872863663301936
2.0980000000000025,24.46,0.5948,0.5944239443347241
2.1030000000000015,24.465,0.5961,0.5798252643162237
2.1080000000000005,24.47,0.5973,0.5819299081034022
2.113000000000003,24.475,0.5985,0.5869425124710903
2.118000000000002,24.48,0.5997,0.6005566721432325
2.123000000000001,24.485,0.6008,0.5878702989811021
2.128,24.49,0.6019,0.619455099069199
2.1330000000000027,24.495,0.6029,0.592512255455848
2.1380000000000017,24.5,0.6039,0.592928531596231
2.1430000000000007,24.505,0.6048,0.5919590022865094
2.1480000000000032,24.51,0.6058,0.5949284304215359
2.1530000000000022,24.515,0.6067,0.6210854346697621
2.1580000000000013,24.52,0.6075,0.6000922968103106
2.1630000000000003,24.525,0.6084,0.6074048828579135
2.168000000000003,24.53,0.6092,0.6159035005447584
2.173000000000002,24.535,0.6101,0.619732615641797
2.178000000000001,24.54,0.6109,0.597709926043025
2.1830000000000034,24.545,0.6117,0.615045150622816
2.1880000000000024,24.55,0.6126,0.6007279840609406
2.1930000000000014,24.555,0.6134,0.6203962840839711
2.1980000000000004,24.56,0.6142,0.6273102690976011
2.203000000000003,24.565,0.6151,0.6010965495001132
2.208000000000002,24.57,0.616,0.61841863320342
2.213000000000001,24.575,0.6169,0.6184207707244467
2.218,24.58,0.6178,0.6149252438837729
2.2230000000000025,24.585,0.6187,0.6299413863646756
2.2280000000000015,24.59,0.6197,0.6031110259314663
2.2330000000000005,24.595,0.6207,0.6205710248091162
2.238000000000003,24.6,0.6217,0.6164627223808083
2.243000000000002,24.605,0.6228,0.6346042194146192
2.248000000000001,24.61,0.624,0.6132685899719228
2.253,24.615,0.6251,0.6148240536278341
2.2580000000000027,24.62,0.6264,0.6250023827076309
2.2630000000000017,24.625,0.6276,0.6352167271730081
2.2680000000000007,24.63,0.6289,0.6307312090075944
2.2730000000000032,24.635,0.6303,0.6381452606296909
2.2780000000000022,24.64,0.6317,0.6338578479089535
2.2830000000000013,24.645,0.6332,0.6494652631177557
2.2880000000000003,24.65,0.6348,0.6343505950950848
2.293000000000003,24.655,0.6364,0.6257462351096525
2.298000000000002,24.66,0.638,0.6483990640313282
2.303000000000001,24.665,0.6397,0.6446437304930022
2.3080000000000034,24.67,0.6415,0.6299107885596282
2.3130000000000024,24.675,0.6433,0.6292788490841404
2.3180000000000014,24.68,0.6452,0.6439239749679553
2.3230000000000004,24.685,0.6472,0.6476295454484031
2.328000000000003,24.69,0.6492,0.6505756804438779
2.333000000000002,24.695,0.6512,0.6676750981719061
2.338000000000001,24.7,0.6533,0.6422634719734693
2.343,24.705,0.6555,0.647230341765042
2.3480000000000025,24.71,0.6577,0.6644501817959235
2.3530000000000015,24.715,0.6599,0.6440410461510391
2.3580000000000005,24.72,0.6622,0.6452797667851279
2.363000000000003,24.725,0.6646,0.6691561346131657
2.368000000000002,24.73,0.667,0.6622669412134634
2.373000000000001,24.735,0.6694,0.6703230550863032
2.378,24.74,0.6718,0.653800177536165
2.3830000000000027,24.745,0.6743,0.6804732024053937
2.3880000000000017,24.75,0.6768,0.6616681098616709
2.3930000000000007,24.755,0.6794,0.6689314721036678
2.3980000000000032,24.76,0.6819,0.6696708456779656
2.4030000000000022,24.765,0.6845,0.6827486568763507
2.4080000000000013,24.77,0.6871,0.7011535646415317
2.4130000000000003,24.775,0.6896,0.7012870890766915
2.418000000000003,24.78,0.6922,0.6857495197148817
2.423000000000002,24.785,0.6948,0.6900454440609999
2.428000000000001,24.79,0.6974,0.7002409387795354
2.4330000000000034,24.795,0.7,0.7002151684267529
2.4380000000000024,24.8,0.7026,0.7159333230461501
2.4430000000000014,24.805,0.7051,0.6983888195939013
2.4480000000000004,24.81,0.7076,0.69192188282424
2.453000000000003,24.815,0.7101,0.7008351817180255
2.458000000000002,24.82,0.7126,0.7217732546944217
2.463000000000001,24.825,0.715,0.6954349043213458
2.468,24.83,0.7175,0.7156154553304843
2.4730000000000025,24.835,0.7198,0.7210181445032934
2.4780000000000015,24.84,0.7221,0.7030058393846217
2.4830000000000005,24.845,0.7244,0.7248516525937392
2.488000000000003,24.85,0.7266,0.7243179374162786
2.493000000000002,24.855,0.7288,0.7187419039670192
2.498000000000001,24.86,0.7309,0.7346361201254832
2.503,24.865,0.7329,0.7115362023560903
2.5080000000000027,24.87,0.7349,0.7381560432948483
2.5130000000000017,24.875,0.7368,0.7448590351992597
2.5180000000000007,24.88,0.7386,0.7409340462481752
2.5230000000000032,24.885,0.7404,0.7528579513032869
2.5280000000000022,24.89,0.7421,0.7589184291571182
2.5330000000000013,24.895,0.7437,0.7524075381694539
2.5380000000000003,24.9,0.7452,0.7260960667637012
2.543000000000003,24.905,0.7467,0.7418856165064388
2.548000000000002,24.91,0.7481,0.7332873300693428
2.553000000000001,24.915,0.7494,0.7709747269328091
2.5580000000000034,24.92,0.7506,0.746713089967332
2.5630000000000024,24.925,0.7517,0.7661829895729327
2.5680000000000014,24.93,0.7528,0.744412497795129
2.5730000000000004,24.935,0.7538,0.7584936294024687
2.578000000000003,24.94,0.7547,0.7503211802839043
2.583000000000002,24.945,0.7555,0.7523985917558237
2.588000000000001,24.95,0.7563,0.7683915741609278
2.593,24.955,0.757,0.7472742539857172
2.5980000000000025,24.96,0.7576,0.7414201267196311
2.6030000000000015,24.965,0.7581,0.7761734551877467
2.6080000000000005,24.97,0.7586,0.7647417816450913
2.613000000000003,24.975,0.759,0.7738676384896094
2.618000000000002,24.98,0.7593,0.7488895128111029
2.623000000000001,24.985,0.7596,0.7404783166577401
2.628,24.99,0.7598,0.7786109560827105
2.6330000000000027,24.995,0.76,0.7482750219145052
2.6380000000000017,25.0,0.7601,0.7786478974317498
2.6430000000000007,25.005,0.7601,0.7821891177945367
2.6480000000000032,25.01,0.7602,0.7621112620034275
2.6530000000000022,25.015,0.7601,0.7756353812166955
2.6580000000000013,25.02,0.7601,0.7524967242434404
2.6630000000000003,25.025,0.76,0.7415784805685702
2.668000000000003,25.03,0.7599,0.7674781034898599
2.673000000000002,25.035,0.7597,0.7505523929033296
2.678000000000001,25.04,0.7596,0.7699965376426303
2.6830000000000034,25.045,0.7594,0.7388657840182496
2.6880000000000024,25.05,0.7592,0.7379076528548244
2.6930000000000014,25.055,0.759,0.7365758064608684
2.6980000000000004,25.06,0.7588,0.7671689017483644
2.703000000000003,25.065,0.7585,0.7571423574543286
2.708000000000002,25.07,0.7583,0.755033250095336
2.713000000000001,25.075,0.7581,0.7665008641762265
2.718,25.08,0.7579,0.7571099876256017
2.7230000000000025,25.085,0.7577,0.7641574981690984
2.7280000000000015,25.09,0.7576,0.753237922479519
2.7330000000000005,25.095,0.7574,0.7670647292485322
2.738000000000003,25.1,0.7573,0.7675244043081694
2.743000000000002,25.105,0.7572,0.7442254108931758
2.748000000000001,25.11,0.7571,0.767011769834339
2.753,25.115,0.7571,0.7426486994833197
2.7580000000000027,25.12,0.757,0.7574176978592682
2.7630000000000017,25.125,0.7571,0.758575794644602
2.7680000000000007,25.13,0.7571,0.7505774016208911
2.7730000000000032,25.135,0.7572,0.7720409934315529
2.7780000000000022,25.14,0.7574,0.7384521556961927
2.7830000000000013,25.145,0.7576,0.7609144611877614
2.7880000000000003,25.15,0.7578,0.7449224782209826
2.793000000000003,25.155,0.7581,0.7663981455930717
2.798000000000002,25.16,0.7584,0.7522539884101944
2.803000000000001,25.165,0.7587,0.7422406555777836
2.8080000000000034,25.17,0.7591,0.7739944653430574
2.8130000000000024,25.175,0.7596,0.7471328620287288
2.8180000000000014,25.18,0.7601,0.7407843389942952
2.8230000000000004,25.185,0.7606,0.7734267369648623
2.828000000000003,25.19,0.7612,0.7734084434739342
2.833000000000002,25.195,0.7619,0.7786070249858726
2.838000000000001,25.2,0.7626,0.7736103638442227
2.843,25.205,0.7633,0.7480019963958103
2.8480000000000025,25.21,0.7641,0.7420125083220814
2.8530000000000015,25.215,0.7649,0.7865250664543088
2.8580000000000005,25.22,0.7657,0.7573247902513479
2.863000000000003,25.225,0.7666,0.7737651270932704
2.868000000000002,25.23,0.7675,0.7858097334403222
2.873000000000001,25.235,0.7685,0.760687753401839
2.878,25.24,0.7695,0.7679688605952656
2.8830000000000027,25.245,0.7705,0.7823690619102815
2.8880000000000017,25.25,0.7716,0.7929061937087972
2.8930000000000007,25.255,0.7727,0.7579512104884415
2.8980000000000032,25.26,0.7738,0.7611476218002137
2.9030000000000022,25.265,0.775,0.7703133776120011
2.9080000000000013,25.27,0.7762,0.7763630737241546
2.9130000000000003,25.275,0.7774,0.7989923846911127
2.918000000000003,25.28,0.7786,0.7979418722966577
2.923000000000002,25.285,0.7798,0.795663384264719
2.928000000000001,25.29,0.7811,0.7701259792002213
2.9330000000000034,25.295,0.7824,0.793052443150588
2.9380000000000024,25.3,0.7837,0.7742471968993627
2.9430000000000014,25.305,0.785,0.7717498604869133
2.9480000000000004,25.31,0.7864,0.7863233086690287
2.953000000000003,25.315,0.7877,0.7688709938019301
2.958000000000002,25.32,0.7891,0.7894138556217941
2.963000000000001,25.325,0.7904,0.7989195362708102
2.968,25.33,0.7918,0.7990945657446497
2.9730000000000025,25.335,0.7932,0.7803190918206008
2.9780000000000015,25.34,0.7946,0.780404578381902
2.9830000000000005,25.345,0.7961,0.7996406427227185
2.988000000000003,25.35,0.7975,0.8201292212827423
2.993000000000002,25.355,0.799,0.7781152771468245
2.998000000000001,25.36,0.8004,0.8011843514740529
3.003,25.365,0.8019,0.8200347228323954
3.0080000000000027,25.37,0.8034,0.7874428795441978
3.0130000000000017,25.375,0.8049,0.7955031906979896
3.0180000000000007,25.38,0.8064,0.8178878354760023
3.0230000000000032,25.385,0.808,0.8020096524743409
3.0280000000000022,25.39,0.8095,0.8049322507183586
3.0330000000000013,25.395,0.8111,0.7956740135495176
3.0380000000000003,25.4,0.8127,0.8015798369349311
3.043000000000003,25.405,0.8144,0.828546996528598
3.048000000000002,25.41,0.816,0.8316959621784553
3.053000000000001,25.415,0.8177,0.8407079496403623
3.0580000000000034,25.42,0.8194,0.8070857259123064
3.0630000000000024,25.425,0.8211,0.8409624121011797
3.0680000000000014,25.43,0.8229,0.8080831955070464
3.0730000000000004,25.435,0.8247,0.8025681938981034
3.078000000000003,25.44,0.8265,0.823948383477576
3.083000000000002,25.445,0.8284,0.8275414054349397
3.088000000000001,25.45,0.8303,0.8180604978388314
3.093,25.455,0.8323,0.8151004642187129
3.0980000000000025,25.46,0.8342,0.8125766042526434
3.1030000000000015,25.465,0.8363,0.813138077870862
3.1080000000000005,25.47,0.8384,0.836898612936092
3.113000000000003,25.475,0.8405,0.8508184882540034
3.118000000000002,25.48,0.8427,0.8300454208109396
3.123000000000001,25.485,0.845,0.8373963656108568
3.128,25.49,0.8473,0.8417398981771701
3.1330000000000027,25.495,0.8496,0.862154355563708
3.1380000000000017,25.5,0.852,0.8768354915044856
3.1430000000000007,25.505,0.8545,0.8556986827293187
3.1480000000000032,25.51,0.857,0.8326327957975485
3.1530000000000022,25.515,0.8596,0.8414112006163297
3.1580000000000013,25.52,0.8623,0.8641077960015678
3.1630000000000003,25.525,0.865,0.8878225793311345
3.168000000000003,25.53,0.8678,0.8495697663256145
3.173000000000002,25.535,0.8706,0.8755952908864774
3.178000000000001,25.54,0.8735,0.8674163192557917
3.1830000000000034,25.545,0.8765,0.8643210275245589
3.1880000000000024,25.55,0.8795,0.864396768820471
3.1930000000000014,25.555,0.8826,0.8982457828373693
3.1980000000000004,25.56,0.8858,0.8698649982430047
3.203000000000003,25.565,0.889,0.8638547196181744
3.208000000000002,25.57,0.8923,0.885440415759566
3.213000000000001,25.575,0.8957,0.919805621438687
3.218,25.58,0.8991,0.907337361532409
3.2230000000000025,25.585,0.9026,0.9214290020749402
3.2280000000000015,25.59,0.9061,0.8841390823945249
3.2330000000000005,25.595,0.9097,0.9263732568970818
3.238000000000003,25.6,0.9133,0.9372654825924936
3.243000000000002,25.605,0.917,0.9176723170632298
3.248000000000001,25.61,0.9208,0.9436187695493216
3.253,25.615,0.9246,0.9133022697336137
3.2580000000000027,25.62,0.9284,0.9049724079226124
3.2630000000000017,25.625,0.9323,0.944753736640222
3.2680000000000007,25.63,0.9362,0.951568813470485
3.2730000000000032,25.635,0.9402,0.9617817676382677
3.2780000000000022,25.64,0.9441,0.9176205151609816
3.2830000000000013,25.645,0.9482,0.9498058808997745
3.2880000000000003,25.65,0.9522,0.9531182032415182
3.293000000000003,25.655,0.9562,0.9424466675035841
3.298000000000002,25.66,0.9603,0.9798208100106117
3.303000000000001,25.665,0.9644,0.9381228693957094
3.3080000000000034,25.67,0.9685,0.9853838301485596
3.3130000000000024,25.675,0.9726,0.9540225570612241
3.3180000000000014,25.68,0.9767,0.9851715788115609
3.3230000000000004,25.685,0.9808,0.9994569894770079
3.328000000000003,25.69,0.9848,0.9997024513272118
3.333000000000002,25.695,0.9889,1.0167019259625796
3.338000000000001,25.7,0.9929,1.0185383700165322
3.343,25.705,0.9969,0.9740657426503152
3.3480000000000025,25.71,1.001,0.9966736284617694
3.3530000000000015,25.715,1.005,0.9775860791495188
3.3580000000000005,25.72,1.009,0.9842877648531435
3.363000000000003,25.725,1.013,1.030042338595783
3.368000000000002,25.73,1.016,1.0184739176894777
3.373000000000001,25.735,1.02,0.997796079811678
3.378,25.74,1.024,1.0149919230751832
3.3830000000000027,25.745,1.027,1.0154158306406553
3.3880000000000017,25.75,1.031,1.0532056604254498
3.3930000000000007,25.755,1.035,1.0434317706593281
3.3980000000000032,25.76,1.038,1.0094476973125017
3.4030000000000022,25.765,1.041,1.0598380732301669
3.4080000000000013,25.77,1.044,1.024619557787975
3.4130000000000003,25.775,1.048,1.0485992443005092
3.418000000000003,25.78,1.051,1.0577827157769353
3.423000000000002,25.785,1.053,1.0485637611798024
3.428000000000001,25.79,1.056,1.0720756815317796
3.4330000000000034,25.795,1.059,1.0480694555049241
3.4380000000000024,25.8,1.061,1.0683914935336651
3.4430000000000014,25.805,1.064,1.0718433298488368
3.4480000000000004,25.81,1.066,1.050888384599397
3.453000000000003,25.815,1.068,1.090579100227765
3.458000000000002,25.82,1.07,1.0865506998574757
3.463000000000001,25.825,1.072,1.0512282288265127
3.468,25.83,1.074,1.1032473639117437
3.4730000000000025,25.835,1.076,1.0750844019796764
3.4780000000000015,25.84,1.077,1.0683379245026765
3.4830000000000005,25.845,1.078,1.1011999541215705
3.488000000000003,25.85,1.08,1.0854604379372417
3.493000000000002,25.855,1.081,1.0966037708972989
3.498000000000001,25.86,1.081,1.084065473708292
3.503,25.865,1.082,1.0659818318543517
3.5080000000000027,25.87,1.083,1.0883602348505326
3.5130000000000017,25.875,1.083,1.0530646605224838
3.5180000000000007,25.88,1.083,1.0870010967304686
3.5230000000000032,25.885,1.083,1.09529235354512
3.5280000000000022,25.89,1.083,1.1059028341509993
3.5330000000000013,25.895,1.083,1.070237181225562
3.5380000000000003,25.9,1.083,1.1088716657762436
3.543000000000003,25.905,1.082,1.1129803835188392
3.548000000000002,25.91,1.082,1.0877166352448198
3.553000000000001,25.915,1.081,1.0919956434107148
3.5580000000000034,25.92,1.08,1.067619987214922
3.5630000000000024,25.925,1.079,1.091675478267444
3.5680000000000014,25.93,1.078,1.1044270314294753
3.5730000000000004,25.935,1.077,1.0610036094343431
3.578000000000003,25.94,1.075,1.0918286776200525
3.583000000000002,25.945,1.074,1.0494675500743158
3.588000000000001,25.95,1.072,1.0413832556517157
3.593,25.955,1.07,1.0937765957741044
3.5980000000000025,25.96,1.068,1.082812266550433
3.6030000000000015,25.965,1.066,1.0732727683846477
3.6080000000000005,25.97,1.064,1.0903305217262764
3.613000000000003,25.975,1.062,1.0469422311652785
3.618000000000002,25.98,1.06,1.0480032572530933
3.623000000000001,25.985,1.058,1.0417852096845541
3.628,25.99,1.056,1.0807452281644914
3.6330000000000027,25.995,1.053,1.0503368202944698
3.6380000000000017,26.0,1.051,1.0201628895464319
