E_minus_EF_eV,energia_meV,DOS_electronica
11.263,11263.0,0.8043404903336598
11.313,11313.0,0.8744978641412144
11.362999999999998,11362.999999999998,0.8971684744411291
11.412999999999998,11412.999999999998,0.8828710432351049
11.463,11463.0,0.8240732428553018
11.513,11513.0,0.7374237461936317
11.563,11563.0,0.6493134306628988
11.612999999999998,11612.999999999998,0.5732081780191792
11.662999999999998,11662.999999999998,0.5249771622138963
11.713,11713.0,0.5140891705134341
11.763,11763.0,0.5448474856252049
11.813,11813.0,0.6002293553248177
11.862999999999998,11862.999999999998,0.6701289429267191
11.912999999999998,11912.999999999998,0.7352216510841177
11.963,11963.0,0.7746082255552387
12.013,12013.0,0.779996475952775
12.063,12063.0,0.753183062978568
12.112999999999998,12112.999999999998,0.7071163743009413
12.162999999999998,12162.999999999998,0.6646615579795399
12.213,12213.0,0.6395260977253824
12.263,12263.0,0.6550123490367464
12.313,12313.0,0.7032575388738924
12.362999999999998,12362.999999999998,0.7764853705506729
12.412999999999998,12412.999999999998,0.8539209732947711
12.463,12463.0,0.9194309214317844
12.513,12513.0,0.9403846930323008
12.563,12563.0,0.925967984115022
12.612999999999998,12612.999999999998,0.8774464365783587
12.662999999999998,12662.999999999998,0.8038431358547928
12.713,12713.0,0.7266872228234831
12.763,12763.0,0.6577804897459053
12.813,12813.0,0.6020239735123541
12.862999999999998,12862.999999999998,0.5761684528397039
12.912999999999998,12912.999999999998,0.5790143173776924
12.963,12963.0,0.5940621450138243
13.013,13013.0,0.6168813197299007
13.063,13063.0,0.6233049568901022
13.112999999999998,13112.999999999998,0.614684732800317
13.162999999999998,13162.999999999998,0.5700607105984109
13.213,13213.0,0.5102046801849596
13.263,13263.0,0.4265312602608271
13.313,13313.0,0.3455685252746325
13.362999999999998,13362.999999999998,0.2683396413952031
13.412999999999998,13412.999999999998,0.2028272640523875
13.463,13463.0,0.1548374169080867
13.513,13513.0,0.1217369587028375
13.563,13563.0,0.1029024162737543
13.612999999999998,13612.999999999998,0.0968168743137511
13.662999999999998,13662.999999999998,0.1035281643542506
13.713,13713.0,0.1203153470385673
13.763,13763.0,0.1426479987854304
13.813,13813.0,0.1644284752856367
13.862999999999998,13862.999999999998,0.1782119295121301
13.912999999999998,13912.999999999998,0.1798940072610693
13.963,13963.0,0.1674905728990808
14.013,14013.0,0.1449509275575597
14.063,14063.0,0.1189607579363416
14.112999999999998,14112.999999999998,0.0972238013873832
14.162999999999998,14162.999999999998,0.0842906138106191
14.213,14213.0,0.0817835679433482
14.263,14263.0,0.0848667396850613
14.313,14313.0,0.0876529564212108
14.362999999999998,14362.999999999998,0.0854827115212081
14.412999999999998,14412.999999999998,0.0746701850986596
14.463,14463.0,0.0589316903239066
14.513,14513.0,0.043175279532517
14.563,14563.0,0.0358028557709853
14.612999999999998,14612.999999999998,0.0430811993648752
14.662999999999998,14662.999999999998,0.0664458038219087
14.713,14713.0,0.1025542407225815
14.763,14763.0,0.1437169228408416
14.813,14813.0,0.1778747261973426
14.862999999999998,14862.999999999998,0.1939059628522411
14.912999999999998,14912.999999999998,0.1902153233253956
14.963,14963.0,0.1674312611783699
15.013,15013.0,0.1348680578407245
15.063,15063.0,0.1000436570301793
15.112999999999998,15112.999999999998,0.0758323515410128
15.162999999999998,15162.999999999998,0.0652418577050416
15.213,15213.0,0.0666991549061866
15.263,15263.0,0.0736646089216733
15.313,15313.0,0.0803995778059509
15.362999999999998,15362.999999999998,0.0804581769629782
15.412999999999998,15412.999999999998,0.0752827293591814
15.463,15463.0,0.0700156046574361
15.513,15513.0,0.071101847892585
15.563,15563.0,0.0848282528162735
15.612999999999998,15612.999999999998,0.1100707579757161
15.662999999999998,15662.999999999998,0.144007256689895
15.713,15713.0,0.1740193829198506
15.763,15763.0,0.193012534412337
15.813,15813.0,0.1914132855210601
15.862999999999998,15862.999999999998,0.1709957828239737
15.912999999999998,15912.999999999998,0.1368850901478044
15.963,15963.0,0.1024194527019575
16.012999999999998,16012.999999999998,0.0758242879344665
16.063000000000002,16063.000000000002,0.0631706911254316
16.113,16113.0,0.0646322222407904
16.162999999999997,16162.999999999996,0.0770668120517173
16.213,16213.000000000002,0.0929176775585168
16.262999999999998,16262.999999999998,0.1089931171465894
16.313000000000002,16313.000000000002,0.1226398264054813
16.363,16363.0,0.1333089054829283
16.412999999999997,16412.999999999996,0.1454521359164794
16.463,16463.0,0.1621214823490748
16.512999999999998,16512.999999999996,0.1816063687997949
16.563000000000002,16563.000000000004,0.203452244878577
16.613,16613.0,0.2252285036760962
16.662999999999997,16662.999999999996,0.2420306303661425
16.713,16713.0,0.2474002916728145
16.762999999999998,16762.999999999996,0.2404208220571873
16.813000000000002,16813.000000000004,0.224302009887827
16.863,16863.0,0.2004341494381038
16.912999999999997,16912.999999999996,0.1754557925539856
16.963,16963.0,0.1547937616509429
17.012999999999998,17012.999999999996,0.1374715543479397
17.063000000000002,17063.000000000004,0.1262406633955215
17.113,17113.0,0.1201556181698993
17.162999999999997,17162.999999999996,0.1173276235589253
17.213,17213.0,0.1177439784466707
17.262999999999998,17262.999999999996,0.12130673613867
17.313000000000002,17313.000000000004,0.1282274803074671
17.363,17363.0,0.1420601196478335
17.412999999999997,17412.999999999996,0.1612700918876331
17.463,17463.0,0.1821813279964644
17.512999999999998,17512.999999999996,0.2027469850318626
17.563000000000002,17563.000000000004,0.216777068224391
17.613,17613.0,0.2220432854364245
17.662999999999997,17662.999999999996,0.2144103658418285
17.713,17713.0,0.1990058180300669
17.762999999999998,17762.999999999996,0.1744525718283498
17.813000000000002,17813.000000000004,0.1504435897457884
17.863,17863.0,0.1291349020666116
17.912999999999997,17912.999999999996,0.1137548892210021
17.963,17963.0,0.1056059964164901
18.012999999999998,18012.999999999996,0.103747110399212
18.063,18063.0,0.1084076355338817
18.113,18113.0,0.1191616327757694
18.163,18163.0,0.1369267480267948
18.213,18213.0,0.1580660390444721
18.263,18263.0,0.1797619212396576
18.313,18313.0,0.1963716476539997
18.363,18363.0,0.2009863606694519
18.413,18413.0,0.1934413442281382
18.463,18463.0,0.1746271789992138
18.513,18513.0,0.1470021744017706
18.563,18563.0,0.1212363357523238
18.613,18613.0,0.107645819958252
18.663,18663.0,0.1169765993830786
18.713,18713.0,0.1620094135658029
18.763,18763.0,0.2523107226356428
18.813,18813.0,0.3877051995391
18.863,18863.0,0.5617535992046556
18.913,18913.0,0.7439222589480363
18.963,18963.0,0.904497220836299
19.013,19013.0,1.0029297524299237
19.063,19063.0,1.0120794176408583
19.113,19113.0,0.9195184990592176
19.163,19163.0,0.7586893164695085
19.213,19213.0,0.5590415982519085
19.263,19263.0,0.3506577663703699
19.313,19313.0,0.1786944747446215
19.363,19363.0,0.05578307029749
19.413,19413.0,-0.0158343269154098
19.463,19463.0,-0.0461806856238715
19.513,19513.0,-0.0504757015848672
19.563,19563.0,-0.0410401158621491
19.613,19613.0,-0.0286113184247065
19.663,19663.0,-0.0175523562681611
19.713,19713.0,-0.0096751708709909
19.763,19763.0,-0.004861771617805
19.813,19813.0,-0.0022376042062069
19.863,19863.0,-0.0009484875400477
19.913,19913.0,-0.0003708706604466
