frecuencia_cm-1,frecuencia_THz,energia_meV,DOS_fonones
61.826941816,1.8535250857641623,7.6655638205802,0.039149614933664735
62.055930494,1.8603899936273414,7.693954798264706,0.036173340205043925
62.284919173,1.8672549015204996,7.722345776073196,0.03600237318023229
62.513907851,1.8741198093836786,7.750736753757701,0.03480085223252849
62.74289653,1.880984717276837,7.7791277315661915,0.034617673200837085
62.971885208,1.887849625140016,7.807518709250697,0.033588709687920736
63.200873887,1.8947145330331743,7.835909687059187,0.03293795205604319
63.429862565,1.9015794408963533,7.864300664743693,0.03234018483332655
63.658851244,1.9084443487895115,7.892691642552182,0.030191001374249862
63.887839922,1.9153092566526906,7.921082620236688,0.029748674889092858
64.116828601,1.9221741645458488,7.949473598045177,0.030571248826107032
64.345817279,1.929039072409028,7.977864575729684,0.028713394577861654
64.574805958,1.9359039803021862,8.006255553538173,0.02903912224225827
64.803794636,1.9427688881653655,8.03464653122268,0.027289577061901327
65.032783315,1.9496337960585237,8.06303750903117,0.0266846309753853
65.261771994,1.9564987039516821,8.091428486839659,0.027187185906451247
65.490760672,1.963363611814861,8.119819464524165,0.027096900686767057
65.719749351,1.9702285197080196,8.148210442332655,0.026193070612159367
65.948738029,1.9770934275711984,8.17660142001716,0.025265322127892505
66.177726708,1.9839583354643566,8.20499239782565,0.023966310022615744
66.406715386,1.990823243327536,8.233383375510156,0.024415856365025267
66.635704065,1.997688151220694,8.261774353318646,0.023258375865194882
66.864692743,2.0045530590838734,8.290165331003152,0.02324241113796072
67.093681422,2.0114179669770316,8.318556308811642,0.0221867436846973
67.3226701,2.01828287484021,8.346947286496148,0.02172795048284089
67.551658779,2.0251477827333684,8.375338264304636,0.021453269872023263
67.780647457,2.032012690596548,8.403729241989144,0.019892718211446968
68.009636136,2.038877598489706,8.432120219797632,0.019364164271468472
68.238624814,2.045742506352885,8.46051119748214,0.01800931720887309
68.467613493,2.0526074142460433,8.48890217529063,0.0162512839383272
68.696602171,2.0594723221092224,8.517293152975133,0.015035189574181004
68.92559085,2.066337230002381,8.545684130783625,0.013870980669921408
69.154579529,2.073202137895539,8.574075108592115,0.013889567632241686
69.383568207,2.0800670457587183,8.60246608627662,0.01377048419961065
69.612556886,2.0869319536518764,8.63085706408511,0.014381635986197077
69.841545564,2.0937968615150555,8.659248041769615,0.013789478152515376
70.070534243,2.1006617694082137,8.687639019578105,0.01395976858331296
70.299522921,2.107526677271393,8.716029997262611,0.014283228532127146
70.5285116,2.1143915851645514,8.744420975071101,0.01423033109482598
70.757500278,2.12125649302773,8.772811952755607,0.014546654311432998
70.986488957,2.1281214009208886,8.801202930564097,0.014978342603104886
71.215477635,2.1349863087840677,8.829593908248603,0.014413377424561143
71.444466314,2.141851216677226,8.857984886057093,0.01481383440878439
71.673454992,2.148716124540405,8.886375863741598,0.015506850636346235
71.902443671,2.155581032433563,8.914766841550088,0.015111160691693644
72.131432349,2.162445940296742,8.943157819234592,0.01566602499319554
